"cisp";"mes";"ano";"aisp";"risp";"arma_fogo_arma_fabricacao_caseira";"arma_fogo_carabina";"arma_fogo_espingarda";"arma_fogo_fuzil";"arma_fogo_garrucha";"arma_fogo_garruchao";"arma_fogo_metralhadora";"arma_fogo_outros";"arma_fogo_pistola";"arma_fogo_revolver";"arma_fogo_submetralhadora";"arma_fogo_total";"arma_branca_total";"artefato_explosivo_armadilha_explosiva";"artefato_explosivo_armadilha_incendiaria";"artefato_explosivo_bomba_fabricacao_caseira";"artefato_explosivo_granada";"artefato_explosivo_material_belico_explosivo";"artefato_explosivo_material_explosivo";"artefato_explosivo_material_explosivo_caseiro";"artefato_explosivo_material_nao_identificado";"artefato_explosivo_total";"municao_total";"simulacro_airsoft";"simulacro_arma_fabricacao_caseira";"simulacro_carabina";"simulacro_espingarda";"simulacro_fuzil";"simulacro_garrucha";"simulacro_garruchao";"simulacro_metralhadora";"simulacro_outros";"simulacro_paintball";"simulacro_pistola";"simulacro_revolver";"simulacro_submetralhadora";"simulacro_total"
108;8;2020;38;7;1;1;0;0;0;0;0;0;2;7;0;11;0;0;0;0;2;0;6;0;0;8;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;9;2020;38;7;0;0;0;0;0;0;0;0;1;3;0;4;0;0;0;0;1;0;0;0;0;1;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;10;2020;38;7;0;0;0;0;0;0;0;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;11;2020;38;7;0;0;0;0;0;0;0;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;12;2020;38;7;0;0;0;0;1;0;0;0;3;2;0;6;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;1;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
109;2;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;3;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;4;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;5;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;6;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;7;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;8;2020;38;7;0;0;7;0;2;0;0;0;0;2;0;11;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;9;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;10;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;11;2020;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;12;2020;38;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;1;2020;30;7;1;0;1;0;0;0;0;0;2;2;0;6;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;2;2020;30;7;1;0;2;0;1;0;0;0;3;3;0;10;3;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;3;2020;30;7;0;0;2;0;0;0;0;1;0;4;0;7;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;4;2020;30;7;0;1;1;0;2;0;0;0;0;5;0;9;0;0;0;0;0;0;0;0;1;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;5;2020;30;7;0;1;3;0;0;0;0;0;2;5;0;11;1;0;0;0;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;6;2020;30;7;0;0;1;0;0;0;0;0;1;2;0;4;1;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;7;2020;30;7;0;0;0;0;1;0;0;0;2;1;0;4;1;0;0;0;1;0;0;0;0;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;8;2020;30;7;0;0;3;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;86;1;0;0;0;0;0;0;0;0;0;0;0;0;1
110;9;2020;30;7;0;0;1;0;1;0;0;0;0;2;0;4;5;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;10;2020;30;7;0;1;1;0;0;0;0;0;2;1;0;5;1;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;11;2020;30;7;0;1;0;0;0;0;0;0;1;2;0;4;3;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;12;2020;30;7;2;0;0;0;0;0;0;0;1;5;0;8;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;1;2020;30;7;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;2;2020;30;7;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;3;2020;30;7;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;4;2020;30;7;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;5;2020;30;7;0;0;3;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;6;2020;30;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;7;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;1
111;8;2020;30;7;1;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;9;2020;30;7;1;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;10;2020;30;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;11;2020;30;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;12;2020;30;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;1;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;2;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;3;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;4;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;5;2020;30;7;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;6;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;7;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;8;2020;30;7;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;9;2020;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;10;2020;30;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;11;2020;30;7;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;12;2020;30;7;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;1;2020;25;4;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1
118;2;2020;25;4;0;0;0;0;0;0;0;0;2;1;0;3;1;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;1;0;0;1
118;3;2020;25;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;4;2020;25;4;0;0;0;0;0;0;0;0;1;7;0;8;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;5;2020;25;4;0;0;0;0;0;0;0;0;3;7;0;10;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;6;2020;25;4;0;0;0;0;0;0;0;0;4;3;0;7;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;7;2020;25;4;0;1;0;0;0;0;0;0;0;2;0;3;0;0;0;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;8;2020;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;9;2020;25;4;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;10;2020;25;4;0;0;0;0;0;0;0;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;1;0;0;1
118;11;2020;25;4;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;2;0;0;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;12;2020;25;4;0;4;0;0;0;0;0;0;3;7;0;14;0;0;0;0;0;0;0;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;1;2020;35;4;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;2;2020;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;3;2020;35;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;4;2020;35;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;5;2020;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;6;2020;35;4;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;7;2020;35;4;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;8;2020;35;4;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;9;2020;35;4;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;10;2020;35;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;11;2020;35;4;0;0;3;0;0;0;0;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;25;0;0;1;0;0;0;0;0;0;0;0;0;0;1
119;12;2020;35;4;0;0;3;1;0;0;0;0;1;1;0;6;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;1;2020;35;4;0;0;3;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;2;2020;35;4;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;3;2020;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;4;2020;35;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;5;2020;35;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;6;2020;35;4;0;0;4;0;2;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;65;0;0;1;0;0;0;0;0;0;0;0;0;0;1
120;7;2020;35;4;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;8;2020;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;9;2020;35;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;10;2020;35;4;1;0;1;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;11;2020;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;12;2020;35;4;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;1;2020;32;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;2
121;2;2020;32;6;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;2;0;0;3
121;3;2020;32;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;4;2020;32;6;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;2;0;0;2
121;5;2020;32;6;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;6;2020;32;6;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;7;2020;32;6;0;0;1;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;8;2020;32;6;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;9;2020;32;6;0;0;2;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;10;2020;32;6;0;1;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;11;2020;32;6;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;12;2020;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;1;2020;32;6;0;0;2;0;0;0;0;0;2;0;0;4;1;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;2;2020;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;3;2020;32;6;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;4;2020;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;5;2020;32;6;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;6;2020;32;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;7;2020;32;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
122;8;2020;32;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;9;2020;32;6;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;10;2020;32;6;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;11;2020;32;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;12;2020;32;6;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;1;2020;32;6;0;0;0;1;0;0;0;0;4;3;0;8;1;0;0;0;2;0;0;0;0;2;137;0;0;0;0;0;0;0;0;1;0;0;0;0;1
123;2;2020;32;6;0;0;0;0;0;0;0;0;4;1;0;5;0;0;0;0;1;0;0;0;0;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;3;2020;32;6;0;0;0;4;0;0;0;0;15;5;0;24;1;0;0;0;5;0;0;0;0;5;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;4;2020;32;6;1;0;1;0;0;0;0;1;8;1;0;12;3;0;0;0;3;0;0;0;0;3;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;5;2020;32;6;0;0;2;1;0;0;0;0;5;2;0;10;1;0;0;0;0;0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;6;2020;32;6;0;0;1;0;0;0;0;0;3;2;0;6;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;7;2020;32;6;1;0;2;0;0;0;0;1;11;0;0;15;0;0;0;20;2;0;0;0;0;22;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;8;2020;32;6;1;0;2;0;0;0;0;0;9;5;0;17;1;0;0;0;2;0;0;0;0;2;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;9;2020;32;6;0;0;1;0;0;0;0;0;10;5;1;17;2;0;0;13;0;0;0;0;2;15;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;10;2020;32;6;0;1;2;0;0;0;0;0;10;1;0;14;0;0;0;0;2;0;0;0;0;2;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;11;2020;32;6;0;1;0;0;0;0;0;0;4;1;0;6;0;0;0;0;1;0;0;0;0;1;272;0;0;0;0;0;0;0;0;0;0;1;0;0;1
123;12;2020;32;6;0;0;0;1;0;0;0;0;5;2;0;8;0;0;0;0;8;0;0;0;0;8;585;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;1;2020;25;4;0;0;0;0;0;0;0;0;1;4;0;5;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;2;2020;25;4;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;3;2020;25;4;0;0;1;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;4;2020;25;4;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;5;2020;25;4;0;0;1;0;0;0;0;0;1;3;0;5;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;1
124;6;2020;25;4;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;1;0;0;1
124;7;2020;25;4;0;0;1;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;8;2020;25;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;1;0;0;1
124;9;2020;25;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;10;2020;25;4;0;0;0;0;0;0;0;0;4;1;0;5;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;11;2020;25;4;0;0;1;0;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;12;2020;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;1;2020;25;4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;2;2020;25;4;0;0;0;0;0;0;0;0;6;1;0;7;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;3;2020;25;4;0;0;0;0;1;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;4;2020;25;4;0;0;0;0;0;0;0;0;0;3;0;3;2;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;1
125;5;2020;25;4;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;1;0;0;1
125;6;2020;25;4;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;7;2020;25;4;0;0;2;0;0;0;0;0;2;3;0;7;2;0;0;0;0;0;0;0;0;0;116;0;0;1;0;0;0;0;0;0;0;0;0;0;1
125;8;2020;25;4;0;0;1;0;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;9;2020;25;4;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;10;2020;25;4;0;0;1;0;0;0;0;0;1;3;0;5;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;11;2020;25;4;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;12;2020;25;4;0;0;1;0;0;0;0;0;4;4;0;9;2;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;1;2020;25;4;0;0;1;0;0;0;0;0;5;7;0;13;0;0;0;8;1;0;0;0;0;9;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;2;2020;25;4;0;0;0;0;0;0;0;0;11;3;0;14;0;0;0;5;0;0;0;0;0;5;327;0;0;0;1;0;0;0;0;0;0;0;0;0;1
126;3;2020;25;4;0;0;0;0;0;0;0;0;6;2;0;8;0;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;1;0;0;1
126;4;2020;25;4;0;0;0;0;0;0;0;0;3;8;0;11;0;0;0;0;0;0;2;0;0;2;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;5;2020;25;4;0;0;0;0;0;0;0;0;7;0;0;7;0;0;0;0;4;0;0;0;0;4;66;0;0;0;0;0;0;0;0;0;0;2;0;0;2
126;6;2020;25;4;0;1;1;0;0;0;0;0;3;2;0;7;0;0;0;2;0;0;0;0;0;2;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;7;2020;25;4;0;0;0;0;1;0;0;0;2;3;0;6;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;1;0;0;1
126;8;2020;25;4;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;1;0;0;0;0;0;1;37;0;0;0;0;0;0;0;0;0;0;1;0;0;1
126;9;2020;25;4;0;0;1;0;0;0;0;0;3;3;0;7;1;0;0;0;3;0;0;0;0;3;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0
